id,text,text_clean,label,sentiment_label,emotion,emotion_group,category,word_count,word_count_clean,length_bucket,helpfulness_score,implicit_flag,is_spam,language,manual_label_normalized,vader_label,vader_compound,vader_pos_conf,vader_neu_conf,vader_neg_conf,transformer_label,transformer_confidence,transformer_score
14049,Look The chat representative resolved the thing without a real human being Whatever ok,look the chat representative resolved the thing without a real human being ok,2,positive,Satisfaction,positive,Automotive,14,13,medium,0,1,0,en,positive,positive,0.4404,0.281,0.719,0.0,negative,0.9964085221290588,-0.9964085221290588
14050,The chat representative didn't transfer me to my specific question Make of that what you will,the chat representative didn't transfer me to my specific question make of that what you will,2,positive,Amusement,positive,Electronics,16,16,long,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9391996264457703,-0.9391996264457703
14053,the help team didnt tarnsfer me to five different departments end of story ok,the help team didnt tarnsfer me to five different departments end of story ok,2,positive,Relief,positive,Clothing,14,14,medium,1,1,0,en,positive,positive,0.5994,0.29,0.71,0.0,negative,0.978849470615387,-0.978849470615387
14055,The chat representative didnt transfer me to robotic elevator music ok,the chat representative didnt transfer me to robotic elevator music ok,2,positive,Satisfaction,positive,Clothing,11,11,medium,0,1,0,en,positive,positive,0.296,0.18,0.82,0.0,negative,0.9944766163825989,-0.9944766163825989
14056,the help team provided an actual human response to five different departments,the help team provided an actual human response to five different departments,2,positive,Amusement,positive,Home & Kitchen,12,12,medium,4,1,0,en,positive,positive,0.4019,0.197,0.803,0.0,positive,0.99822598695755,0.99822598695755
14057,Right so The help team provided an actual human response to a real human being Make of that what you will,right so the help team provided an actual human response to a real human being make of that what you will,2,positive,Satisfaction,positive,Automotive,21,21,long,3,1,0,en,positive,positive,0.4549,0.136,0.864,0.0,positive,0.9988977909088135,0.9988977909088135
14059,first off the email support actually spoke to me like robotic elevator music oh well hmm,first off the email support actually spoke to me like robotic elevator music oh well,2,positive,Amusement,positive,Clothing,16,15,long,0,1,0,en,positive,positive,0.743,0.378,0.622,0.0,negative,0.9966968297958374,-0.9966968297958374
14060,If im being real The help team didn't make me listen to my specific question,if im being real the help team didn't make me listen to my specific question,2,positive,Satisfaction,positive,Automotive,15,15,long,0,1,0,en,positive,positive,0.4019,0.162,0.838,0.0,negative,0.9959406852722168,-0.9959406852722168
14061,First off The help team didn't make me listen to robotic elevator music smh,first off the help team didn't make me listen to robotic elevator music,2,positive,Satisfaction,positive,Automotive,14,13,medium,1,1,0,en,positive,positive,0.4019,0.184,0.816,0.0,negative,0.9888213872909546,-0.9888213872909546
14062,Look The agent resolved the thing without robotic elevator music Yup ??,look the agent resolved the thing without robotic elevator music,2,positive,Satisfaction,positive,Sports & Outdoors,12,10,medium,7,1,0,en,positive,positive,0.1779,0.159,0.841,0.0,positive,0.9680578112602234,0.9680578112602234
14063,Ok  so The email support provided an actual human response to putting me on hold Make of that what you will smh,ok so the email support provided an actual human response to putting me on hold make of that what you will,2,positive,Amusement,positive,Clothing,22,21,long,0,1,0,en,positive,positive,0.6326,0.214,0.786,0.0,positive,0.997706413269043,0.997706413269043
14064,wow the chat representative provided an actual human response to my specific question take it or leave it yeah,the chat representative provided an actual human response to my specific question take it or leave it,2,positive,Amusement,positive,Sports & Outdoors,19,17,long,1,1,0,en,positive,negative,-0.0516,0.0,0.93,0.07,negative,0.9521300792694092,-0.9521300792694092
14065,Bruh The agent didn't transfer me to five different depratments wow,the agent didn't transfer me to five different depratments,2,positive,Amusement,positive,Clothing,11,9,medium,0,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9843848943710327,-0.9843848943710327
14067,Wow The agent didn't make me listen to putting me on hold End of story ok,the agent didn't make me listen to putting me on hold end of story ok,2,positive,Relief,positive,Home & Kitchen,16,15,long,1,1,0,en,positive,positive,0.296,0.136,0.864,0.0,negative,0.9930198788642883,-0.9930198788642883
14068,Well The email support resolved the thing without five different departments Yup .,well the email support resolved the thing without five different departments,2,positive,Satisfaction,positive,Automotive,13,11,medium,4,1,0,en,positive,positive,0.6705,0.448,0.552,0.0,positive,0.5901662111282349,0.5901662111282349
14069,i guess the person on the phone resolved the thing without robotic elevator music just putting it out there tbh,i guess the person on the phone resolved the thing without robotic elevator music just putting it out there,2,positive,Satisfaction,positive,Clothing,20,19,long,1,1,0,en,positive,positive,0.1779,0.091,0.909,0.0,negative,0.774176299571991,-0.774176299571991
14070,Honestly The person on the phone resolved the thing without five different departments Take it or leave it,honestly the person on the phone resolved the thing without five different departments take it or leave it,2,positive,Relief,positive,Sports & Outdoors,18,18,long,1,1,0,en,positive,positive,0.5423,0.225,0.718,0.057,positive,0.9503567218780518,0.9503567218780518
14071,the agent didn't make me listen to putting me on hold oh well hmm,the agent didn't make me listen to putting me on hold oh well,2,positive,Satisfaction,positive,Electronics,14,13,medium,6,1,0,en,positive,positive,0.2732,0.149,0.851,0.0,negative,0.9903210997581482,-0.9903210997581482
14072,first off the email support resolved the thing without robotic elevator music oh well ??,first off the email support resolved the thing without robotic elevator music oh well,2,positive,Amusement,positive,Clothing,15,14,medium,0,1,0,en,positive,positive,0.6705,0.371,0.629,0.0,negative,0.7093777060508728,-0.7093777060508728
14073,Well The email support didn't transfer me to my specific question hmm,well the email support didn't transfer me to my specific question,2,positive,Satisfaction,positive,Sports & Outdoors,12,11,medium,1,1,0,en,positive,positive,0.5859,0.348,0.652,0.0,negative,0.9963608384132385,-0.9963608384132385
14074,Wow The help team didn't transfer me to five different depatrments Just putting it out there !!,the help team didn't transfer me to five different depatrments just putting it out there,2,positive,Amusement,positive,Home & Kitchen,17,15,long,2,1,0,en,positive,positive,0.4019,0.162,0.838,0.0,negative,0.6619410514831543,-0.6619410514831543
14076,First off The email support didn't make me listen to five different departments smh,first off the email support didn't make me listen to five different departments,2,positive,Relief,positive,Automotive,14,13,medium,1,1,0,en,positive,positive,0.4019,0.184,0.816,0.0,negative,0.9985163807868958,-0.9985163807868958
14079,Right so The agent didnt transfer me to robotic elevator music,right so the agent didnt transfer me to robotic elevator music,2,positive,Relief,positive,Clothing,11,11,medium,5,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9906050562858582,-0.9906050562858582
14080,Right  so The agent didnt transfer me to five different departments Make of that what you will ok,right so the agent didnt transfer me to five different departments make of that what you will ok,2,positive,Relief,positive,Automotive,18,18,long,1,1,0,en,positive,positive,0.296,0.115,0.885,0.0,positive,0.9979729056358337,0.9979729056358337
14081,Okay The chat representative provided an actual human response to a real human being .,okay the chat representative provided an actual human response to a real human being,2,positive,Amusement,positive,Clothing,15,14,medium,0,1,0,en,positive,positive,0.2263,0.137,0.863,0.0,positive,0.9960753321647644,0.9960753321647644
14083,Ok so The person on the phone didnt make me listen to my specific question Whatever smh,ok so the person on the phone didnt make me listen to my specific question,2,positive,Amusement,positive,Sports & Outdoors,17,15,long,3,1,0,en,positive,positive,0.296,0.136,0.864,0.0,negative,0.9835091233253479,-0.9835091233253479
14084,listen  the eprson on the phone didn't make me listen to my specific question .,listen the eprson on the phone didn't make me listen to my specific question,2,positive,Satisfaction,positive,Automotive,15,14,medium,3,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.9975469708442688,-0.9975469708442688
14085,ok so the help team didn't make me listen to my specific quetsion end of story hmm,ok so the help team didn't make me listen to my specific quetsion end of story,2,positive,Satisfaction,positive,Home & Kitchen,17,16,long,0,1,0,en,positive,positive,0.6344,0.27,0.73,0.0,negative,0.639003336429596,-0.639003336429596
14086,so the agent resolved the thing without robotic elevator music oh well smh,so the agent resolved the thing without robotic elevator music oh well,2,positive,Satisfaction,positive,Automotive,13,12,medium,2,1,0,en,positive,positive,0.4703,0.289,0.711,0.0,positive,0.5536420345306396,0.5536420345306396
14087,look the person on the phone didn't make me listen to five different departments end of story tbh,look the person on the phone didn't make me listen to five different departments end of story,2,positive,Satisfaction,positive,Clothing,18,17,long,2,1,0,en,positive,neutral,0.0,0.0,1.0,0.0,negative,0.998945415019989,-0.998945415019989
14088,If im being real The agent actually spoke to me like putting me on hold Cheers wow,if im being real the agent actually spoke to me like putting me on hold,2,positive,Relief,positive,Home & Kitchen,17,15,long,1,1,0,en,positive,positive,0.3612,0.152,0.848,0.0,negative,0.9970109462738037,-0.9970109462738037
